#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
33.94,14.22,13.32,19.23,441,14.28,44.77,absorption,677262,0,
33.94,14.22,13.32,19.23,445,14.28,45.97,absorption,678925,0,
33.94,14.22,13.32,19.26,510,14.28,44.68,absorption,680589,0,
33.94,14.22,13.32,19.20,422,14.28,45.18,absorption,682253,0,
34.00,14.22,13.32,19.26,443,14.31,45.13,absorption,683917,0,
33.94,14.22,13.32,19.29,509,14.28,45.07,absorption,685581,0,
33.94,14.22,13.32,19.23,511,14.31,45.01,absorption,687245,0,
33.94,14.22,13.32,19.26,434,14.31,44.95,absorption,688909,0,
33.94,14.22,13.32,19.40,440,14.31,44.19,absorption,690573,0,
33.88,14.22,13.32,19.40,512,14.34,44.68,absorption,692237,0,
33.88,14.22,13.32,19.40,415,14.37,43.89,absorption,693901,0,
33.94,14.22,13.32,19.52,433,14.37,43.64,absorption,695564,0,
33.88,14.22,13.32,19.52,437,14.37,44.05,absorption,697228,0,
33.88,14.22,13.32,19.46,511,14.34,44.62,absorption,698892,0,
33.81,14.22,13.32,19.40,510,14.34,43.94,absorption,700556,0,
33.81,14.22,13.32,19.37,418,14.34,43.84,absorption,702220,0,
33.81,14.22,13.32,19.40,440,14.34,44.43,absorption,703884,0,
33.81,14.22,13.32,19.52,439,14.34,43.09,absorption,705547,0,
33.75,14.22,13.32,19.49,511,14.34,44.24,absorption,707211,0,
33.69,14.22,13.32,19.57,512,14.34,42.19,absorption,708875,0,
33.69,14.22,13.32,19.46,420,14.34,43.88,absorption,710539,0,
33.69,14.23,13.33,19.46,511,14.34,43.21,absorption,712203,0,
33.69,14.23,13.33,19.49,427,14.31,43.11,absorption,713866,0,
33.69,14.23,13.33,19.49,425,14.34,43.00,absorption,715530,0,
33.69,14.23,13.33,19.52,426,14.34,42.89,absorption,717194,0,
33.69,14.23,13.33,19.52,423,14.34,42.78,absorption,718857,0,
33.69,14.22,13.32,19.57,428,14.34,41.96,absorption,720521,0,
33.75,14.22,13.32,19.60,433,14.37,43.09,absorption,722185,0,
33.81,14.22,13.32,19.66,434,14.37,41.72,absorption,723848,0,
33.75,14.22,13.32,19.63,436,14.34,42.84,absorption,725512,0,
33.81,14.22,13.32,19.63,510,14.34,42.16,absorption,727176,0,
33.81,14.22,13.32,19.60,513,14.31,42.06,absorption,728840,0,
33.81,14.22,13.32,19.55,512,14.31,41.94,absorption,730503,0,
33.81,14.22,13.32,19.60,432,14.31,41.83,absorption,732167,0,
33.81,14.22,13.32,19.57,438,14.31,43.12,absorption,733831,0,
33.88,14.22,13.32,19.72,439,14.31,40.54,absorption,735495,0,
33.81,14.22,13.32,19.60,513,14.25,42.96,absorption,737158,0,
33.75,14.22,13.32,19.63,513,14.28,41.08,absorption,738822,0,
33.75,14.23,13.33,19.60,511,14.28,42.27,absorption,740486,0,
33.69,14.23,13.33,19.57,511,14.28,40.96,absorption,742150,0,
33.63,14.23,13.33,19.52,510,14.28,42.14,absorption,743813,0,
33.63,14.23,13.33,19.55,511,14.28,40.83,absorption,745477,0,
33.56,14.23,13.33,19.49,509,14.28,42.72,absorption,747141,0,
33.50,14.23,13.33,19.52,419,14.28,40.88,absorption,748804,0,
33.44,14.23,13.33,19.49,434,14.25,42.10,absorption,750468,0,
33.44,14.23,13.33,19.49,511,14.25,41.52,absorption,752132,0,
33.44,14.23,13.33,19.52,512,14.22,41.50,absorption,753795,0,
33.44,14.23,13.33,19.49,510,14.22,42.18,absorption,755459,0,
33.44,14.23,13.33,19.46,511,14.22,41.63,absorption,757122,0,
33.44,14.23,13.33,19.49,512,14.25,41.64,absorption,758786,0,
33.44,14.23,13.33,19.49,512,14.22,41.65,absorption,760449,0,
33.44,14.23,13.33,19.46,510,14.22,41.65,absorption,762113,0,
33.31,14.23,13.33,19.49,453,14.22,41.67,absorption,763777,0,
33.25,14.23,13.33,19.52,441,14.22,41.68,absorption,765440,0,
33.19,14.23,13.34,19.49,441,14.19,41.70,absorption,767104,0,
33.19,14.24,13.34,19.40,417,14.22,42.42,absorption,768767,0,
33.13,14.24,13.34,19.46,511,14.22,41.21,absorption,770430,0,
33.00,14.24,13.34,19.52,511,14.25,41.79,absorption,772094,0,
33.00,14.24,13.34,19.52,424,14.22,41.80,absorption,773757,0,
32.94,14.24,13.34,19.55,512,14.25,41.12,absorption,775420,0,
32.94,14.24,13.34,19.57,437,14.25,41.68,absorption,777083,0,
32.94,14.24,13.34,19.55,511,14.28,41.67,absorption,778746,0,
32.94,14.24,13.34,19.63,436,14.28,40.96,absorption,780409,0,
33.00,14.24,13.34,19.66,413,14.28,41.48,absorption,782072,0,
33.00,14.24,13.34,19.69,511,14.31,40.74,absorption,783735,0,
33.00,14.24,13.34,19.66,434,14.31,42.63,absorption,785399,0,
33.00,14.24,13.34,19.63,511,14.31,40.10,absorption,787062,0,
33.00,14.24,13.34,19.52,512,14.28,42.55,absorption,788725,0,
33.00,14.24,13.34,19.52,443,14.22,41.42,absorption,790389,0,
32.94,14.24,13.34,19.37,508,14.22,42.12,absorption,792052,0,
32.94,14.24,13.34,19.35,512,14.19,42.27,absorption,793715,0,
32.94,14.24,13.34,19.32,448,14.17,42.46,absorption,795378,0,
32.94,14.24,13.34,19.35,446,14.17,41.97,absorption,797041,0,
32.88,14.24,13.34,19.23,511,14.17,42.76,absorption,798703,0,
32.81,14.24,13.34,19.35,446,14.14,41.60,absorption,800366,0,
32.81,14.24,13.34,19.17,510,14.17,43.64,absorption,802030,0,
32.69,14.25,13.35,19.35,446,14.14,41.26,absorption,803693,0,
32.69,14.25,13.35,19.14,511,14.14,44.57,absorption,805356,0,
32.69,14.25,13.35,19.35,422,14.14,40.94,absorption,807019,0,
